id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
91528116,0.00251490,1.64000000,0.00412443,2020-10-11 13:48:34.697,False,True
91528117,0.00251570,0.13000000,0.00032704,2020-10-11 13:48:36.094,False,True
91528118,0.00251490,1.64000000,0.00412443,2020-10-11 13:48:43.887,True,True
91528119,0.00251490,0.65000000,0.00163468,2020-10-11 13:48:43.904,True,True
91528120,0.00251420,11.20000000,0.02815904,2020-10-11 13:48:44.015,True,True
91528121,0.00251400,11.26000000,0.02830764,2020-10-11 13:48:44.120,True,True
91528122,0.00251400,1.92000000,0.00482688,2020-10-11 13:48:44.120,True,True
91528123,0.00251390,2.20000000,0.00553058,2020-10-11 13:48:46.099,False,True
91528124,0.00251420,2.04000000,0.00512896,2020-10-11 13:48:54.907,False,True
91528125,0.00251420,0.16000000,0.00040227,2020-10-11 13:48:55.337,False,True
91528126,0.00251410,1.72000000,0.00432425,2020-10-11 13:49:01.737,False,True
91528127,0.00251420,2.39000000,0.00600893,2020-10-11 13:49:01.755,False,True
91528128,0.00251430,1.64000000,0.00412345,2020-10-11 13:49:07.243,False,True
91528129,0.00251430,0.24000000,0.00060343,2020-10-11 13:49:13.759,False,True
91528130,0.00251430,0.52000000,0.00130743,2020-10-11 13:49:18.686,False,True
91528131,0.00251350,0.04000000,0.00010054,2020-10-11 13:49:22.003,True,True
91528132,0.00251350,1.71000000,0.00429808,2020-10-11 13:49:22.003,True,True
91528133,0.00251350,0.86000000,0.00216161,2020-10-11 13:49:24.624,True,True
91528134,0.00251340,10.52000000,0.02644096,2020-10-11 13:49:24.624,True,True
91528135,0.00251340,2.28000000,0.00573055,2020-10-11 13:49:27.242,True,True
91528136,0.00251360,3.90000000,0.00980304,2020-10-11 13:49:29.541,False,True
91528137,0.00251340,2.20000000,0.00552948,2020-10-11 13:49:33.894,True,True
91528138,0.00251340,0.32000000,0.00080428,2020-10-11 13:49:34.150,False,True
91528139,0.00251360,1.00000000,0.00251360,2020-10-11 13:49:52.245,True,True
91528140,0.00251360,0.66000000,0.00165897,2020-10-11 13:49:52.245,True,True
91528141,0.00251360,0.14000000,0.00035190,2020-10-11 13:49:52.245,True,True
91528142,0.00251370,0.66000000,0.00165904,2020-10-11 13:49:52.431,False,True
91528143,0.00251360,5.00000000,0.01256800,2020-10-11 13:49:53.385,True,True
91528144,0.00251360,3.75000000,0.00942600,2020-10-11 13:49:53.402,True,True
91528145,0.00251360,2.39000000,0.00600750,2020-10-11 13:49:53.448,True,True
91528146,0.00251360,1.95000000,0.00490152,2020-10-11 13:49:53.453,True,True
91528147,0.00251360,0.66000000,0.00165897,2020-10-11 13:49:53.453,True,True
91528148,0.00251370,4.28000000,0.01075863,2020-10-11 13:49:53.659,False,True
91528149,0.00251390,2.29000000,0.00575683,2020-10-11 13:49:53.659,False,True
91528150,0.00251460,4.99000000,0.01254785,2020-10-11 13:49:53.659,False,True
91528151,0.00251470,1.68000000,0.00422469,2020-10-11 13:49:53.659,False,True
91528152,0.00251380,2.40000000,0.00603312,2020-10-11 13:49:56.654,False,True
91528153,0.00251390,1.52000000,0.00382112,2020-10-11 13:49:56.654,False,True
91528154,0.00251470,9.31000000,0.02341185,2020-10-11 13:49:56.654,False,True
91528155,0.00251360,2.31000000,0.00580641,2020-10-11 13:50:03.025,False,True
91528156,0.00251390,0.05000000,0.00012569,2020-10-11 13:50:13.630,True,True
91528157,0.00251480,6.10000000,0.01534028,2020-10-11 13:50:15.228,False,True
91528158,0.00251460,1.00000000,0.00251460,2020-10-11 13:50:16.750,True,True
91528159,0.00251480,0.24000000,0.00060355,2020-10-11 13:50:17.166,False,True
91528160,0.00251420,1.83000000,0.00460098,2020-10-11 13:50:20.416,True,True
91528161,0.00251420,2.33000000,0.00585808,2020-10-11 13:50:23.755,False,True
91528162,0.00251420,0.01000000,0.00002514,2020-10-11 13:50:23.770,False,True
91528163,0.00251490,13.88000000,0.03490681,2020-10-11 13:50:26.753,False,True
91528164,0.00251470,0.06000000,0.00015088,2020-10-11 13:50:27.653,False,True
91528165,0.00251490,0.18000000,0.00045268,2020-10-11 13:50:27.653,False,True
91528166,0.00251490,13.88000000,0.03490681,2020-10-11 13:50:29.871,False,True
91528167,0.00251470,0.86000000,0.00216264,2020-10-11 13:50:38.875,True,True
91528168,0.00251390,0.65000000,0.00163403,2020-10-11 13:50:40.534,True,True
91528169,0.00251380,1.52000000,0.00382097,2020-10-11 13:50:43.180,True,True
91528170,0.00251380,0.54000000,0.00135745,2020-10-11 13:50:44.133,True,True
91528171,0.00251320,0.18000000,0.00045237,2020-10-11 13:50:45.468,False,True
91528172,0.00251250,2.49000000,0.00625612,2020-10-11 13:50:46.899,True,True
91528173,0.00251180,7.54000000,0.01893897,2020-10-11 13:50:46.899,True,True
91528174,0.00251170,95.78000000,0.24057062,2020-10-11 13:50:46.899,True,True
91528175,0.00251200,1.50000000,0.00376800,2020-10-11 13:50:51.827,True,True
91528176,0.00251190,9.63000000,0.02418959,2020-10-11 13:50:51.827,True,True
91528177,0.00251300,0.29000000,0.00072877,2020-10-11 13:50:53.679,False,True
91528178,0.00251200,0.50000000,0.00125600,2020-10-11 13:50:57.978,True,True
91528179,0.00251200,7.12000000,0.01788544,2020-10-11 13:51:02.478,True,True
91528180,0.00251240,1.00000000,0.00251240,2020-10-11 13:51:14.315,False,True
91528181,0.00251220,1.00000000,0.00251220,2020-10-11 13:51:32.251,False,True
91528182,0.00251190,2.87000000,0.00720915,2020-10-11 13:51:34.498,True,True
91528183,0.00251220,0.04000000,0.00010048,2020-10-11 13:51:38.906,False,True
91528184,0.00251270,2.37000000,0.00595509,2020-10-11 13:51:42.959,True,True
91528185,0.00251250,1.53000000,0.00384412,2020-10-11 13:51:46.205,False,True
91528186,0.00251260,0.09000000,0.00022613,2020-10-11 13:51:46.332,False,True
91528187,0.00251280,0.12000000,0.00030153,2020-10-11 13:52:07.041,True,True
91528188,0.00251280,0.91000000,0.00228664,2020-10-11 13:52:07.041,True,True
91528189,0.00251300,1.46000000,0.00366898,2020-10-11 13:52:12.269,True,True
91528190,0.00251300,0.05000000,0.00012565,2020-10-11 13:52:12.656,True,True
91528191,0.00251290,2.51000000,0.00630737,2020-10-11 13:52:19.159,True,True
91528192,0.00251320,0.19000000,0.00047750,2020-10-11 13:52:35.413,False,True
91528193,0.00251320,2.73000000,0.00686103,2020-10-11 13:52:35.896,False,True
91528194,0.00251320,0.80000000,0.00201056,2020-10-11 13:52:35.896,False,True
91528195,0.00251400,2.57000000,0.00646098,2020-10-11 13:52:44.263,False,True
91528196,0.00251410,1.94000000,0.00487735,2020-10-11 13:52:44.263,False,True
91528197,0.00251430,5.65000000,0.01420579,2020-10-11 13:52:44.275,True,True
91528198,0.00251430,39.84000000,0.10016971,2020-10-11 13:52:44.349,True,True
91528199,0.00251400,1.56000000,0.00392184,2020-10-11 13:52:52.185,False,True
91528200,0.00251380,1.42000000,0.00356959,2020-10-11 13:52:53.659,False,True
91528201,0.00251370,2.28000000,0.00573123,2020-10-11 13:52:57.356,False,True
91528202,0.00251370,1.63000000,0.00409733,2020-10-11 13:52:57.356,False,True
91528203,0.00251390,2.01000000,0.00505293,2020-10-11 13:53:02.273,True,True
91528204,0.00251390,1.89000000,0.00475127,2020-10-11 13:53:07.275,True,True
91528205,0.00251400,1.63000000,0.00409782,2020-10-11 13:53:09.294,False,True
91528206,0.00251400,0.36000000,0.00090504,2020-10-11 13:53:09.294,False,True
91528207,0.00251400,48.01000000,0.12069714,2020-10-11 13:53:11.996,True,True
91528208,0.00251390,42.19000000,0.10606144,2020-10-11 13:53:11.996,True,True
91528209,0.00251290,13.00000000,0.03266770,2020-10-11 13:53:11.996,True,True
91528210,0.00251280,2.16000000,0.00542764,2020-10-11 13:53:11.996,True,True
91528211,0.00251260,5.72000000,0.01437207,2020-10-11 13:53:11.996,True,True
91528212,0.00251250,0.51000000,0.00128137,2020-10-11 13:53:11.996,True,True
91528213,0.00251230,172.86000000,0.43427617,2020-10-11 13:53:11.996,True,True
91528214,0.00251200,42.73000000,0.10733776,2020-10-11 13:53:11.996,True,True
91528215,0.00251200,79.82000000,0.20050784,2020-10-11 13:53:12.003,False,True
91528216,0.00251350,1.67000000,0.00419754,2020-10-11 13:53:12.521,False,True
91528217,0.00251370,0.24000000,0.00060328,2020-10-11 13:53:12.521,False,True
91528218,0.00251360,2.14000000,0.00537910,2020-10-11 13:53:12.716,False,True
91528219,0.00251360,1.65000000,0.00414744,2020-10-11 13:53:12.932,False,True
91528220,0.00251360,1.07000000,0.00268955,2020-10-11 13:53:14.182,False,True
91528221,0.00251360,7.70000000,0.01935472,2020-10-11 13:53:14.182,False,True
91528222,0.00251330,2.93000000,0.00736396,2020-10-11 13:53:32.279,True,True
91528223,0.00251260,1.76000000,0.00442217,2020-10-11 13:53:42.553,True,True
91528224,0.00251360,4.28000000,0.01075820,2020-10-11 13:53:45.763,False,True
91528225,0.00251350,1.19000000,0.00299106,2020-10-11 13:53:50.377,True,True
91528226,0.00251350,2.61000000,0.00656023,2020-10-11 13:53:52.282,True,True
91528227,0.00251350,1.82000000,0.00457457,2020-10-11 13:53:57.283,True,True
91528228,0.00251350,1.83000000,0.00459970,2020-10-11 13:54:02.282,True,True
91528229,0.00251350,14.72000000,0.03699872,2020-10-11 13:54:03.815,True,True
91528230,0.00251260,1.40000000,0.00351764,2020-10-11 13:54:16.981,True,True
91528231,0.00251250,2.57000000,0.00645712,2020-10-11 13:54:16.981,True,True
91528232,0.00251240,1.54000000,0.00386909,2020-10-11 13:54:18.757,False,True
91528233,0.00251200,1.31000000,0.00329072,2020-10-11 13:54:20.004,True,True
91528234,0.00251190,11.48000000,0.02883661,2020-10-11 13:54:20.004,True,True
91528235,0.00251200,0.26000000,0.00065312,2020-10-11 13:54:22.184,True,True
91528236,0.00251200,1.70000000,0.00427040,2020-10-11 13:54:22.361,True,True
91528237,0.00251190,1.52000000,0.00381808,2020-10-11 13:54:22.463,True,True
91528238,0.00251190,3.51000000,0.00881676,2020-10-11 13:54:22.561,True,True
91528239,0.00251190,8.23000000,0.02067293,2020-10-11 13:54:23.019,True,True
91528240,0.00251180,4.56000000,0.01145380,2020-10-11 13:54:23.019,True,True
91528241,0.00251200,0.16000000,0.00040192,2020-10-11 13:54:24.151,False,True
91528242,0.00251260,2.33000000,0.00585435,2020-10-11 13:54:24.151,False,True
91528243,0.00251290,1.33000000,0.00334215,2020-10-11 13:54:24.151,False,True
91528244,0.00251340,2.46000000,0.00618296,2020-10-11 13:54:24.151,False,True
91528245,0.00251340,0.15000000,0.00037701,2020-10-11 13:54:38.366,False,True
91528246,0.00251320,2.96000000,0.00743907,2020-10-11 13:54:42.288,True,True
91528247,0.00251320,3.48000000,0.00874593,2020-10-11 13:54:42.885,True,True
91528248,0.00251340,0.50000000,0.00125670,2020-10-11 13:54:45.556,False,True
91528249,0.00251330,3.91000000,0.00982700,2020-10-11 13:54:46.906,True,True
91528250,0.00251330,2.97000000,0.00746450,2020-10-11 13:54:47.290,True,True
91528251,0.00251340,2.40000000,0.00603216,2020-10-11 13:54:52.295,True,True
91528252,0.00251350,0.34000000,0.00085459,2020-10-11 13:54:54.813,False,True
91528253,0.00251390,1.95000000,0.00490210,2020-10-11 13:54:56.642,False,True
91528254,0.00251400,0.66000000,0.00165924,2020-10-11 13:54:56.642,False,True
91528255,0.00251400,1.35000000,0.00339390,2020-10-11 13:54:57.643,False,True
91528256,0.00251390,4.29000000,0.01078463,2020-10-11 13:55:01.466,True,True
91528257,0.00251390,1.43000000,0.00359487,2020-10-11 13:55:02.295,True,True
91528258,0.00251400,0.55000000,0.00138270,2020-10-11 13:55:03.126,False,True
91528259,0.00251430,1.13000000,0.00284115,2020-10-11 13:55:07.293,True,True
91528260,0.00251440,3.62000000,0.00910212,2020-10-11 13:55:10.698,True,True
91528261,0.00251440,4.30000000,0.01081192,2020-10-11 13:55:11.303,True,True
91528262,0.00251450,0.13000000,0.00032688,2020-10-11 13:55:11.898,False,True
91528263,0.00251480,0.21000000,0.00052810,2020-10-11 13:55:12.963,False,True
91528264,0.00251470,3.49000000,0.00877630,2020-10-11 13:55:16.934,True,True
91528265,0.00251330,3.62000000,0.00909814,2020-10-11 13:55:26.087,True,True
91528266,0.00251390,0.22000000,0.00055305,2020-10-11 13:55:40.910,False,True
91528267,0.00251380,2.25000000,0.00565605,2020-10-11 13:55:42.366,True,True
91528268,0.00251380,1.53000000,0.00384611,2020-10-11 13:55:43.984,False,True
91528269,0.00251330,2.03000000,0.00510199,2020-10-11 13:55:52.013,True,True
91528270,0.00251290,0.41000000,0.00103028,2020-10-11 13:55:52.013,True,True
91528271,0.00251290,2.44000000,0.00613147,2020-10-11 13:55:55.576,True,True
91528272,0.00251400,0.35000000,0.00087990,2020-10-11 13:56:01.580,True,True
91528273,0.00251430,0.40000000,0.00100572,2020-10-11 13:56:04.072,False,True
91528274,0.00251400,0.19000000,0.00047766,2020-10-11 13:56:34.058,True,True
91528275,0.00251340,0.20000000,0.00050268,2020-10-11 13:56:34.058,True,True
91528276,0.00251400,0.04000000,0.00010056,2020-10-11 13:57:03.102,True,True
91528277,0.00251440,2.09000000,0.00525509,2020-10-11 13:57:12.023,False,True
91528278,0.00251450,1.75000000,0.00440037,2020-10-11 13:57:12.023,False,True
91528279,0.00251430,0.10000000,0.00025143,2020-10-11 13:57:21.103,False,True
91528280,0.00251400,0.16000000,0.00040224,2020-10-11 13:57:24.263,True,True
91528281,0.00251390,1.56000000,0.00392168,2020-10-11 13:57:24.263,True,True
91528282,0.00251340,1.91000000,0.00480059,2020-10-11 13:57:24.263,True,True
91528283,0.00251340,1.09000000,0.00273960,2020-10-11 13:57:35.421,True,True
91528284,0.00251320,0.06000000,0.00015079,2020-10-11 13:57:35.421,True,True
91528285,0.00251350,5.35000000,0.01344722,2020-10-11 13:57:37.530,False,True
91528286,0.00251350,1.41000000,0.00354403,2020-10-11 13:57:37.551,False,True
91528287,0.00251350,0.73000000,0.00183485,2020-10-11 13:57:37.569,False,True
91528288,0.00251360,2.03000000,0.00510260,2020-10-11 13:57:37.592,False,True
91528289,0.00251360,0.96000000,0.00241305,2020-10-11 13:57:37.592,False,True
91528290,0.00251360,1.01000000,0.00253873,2020-10-11 13:57:37.611,False,True
91528291,0.00251360,1.99000000,0.00500206,2020-10-11 13:57:37.745,False,True
91528292,0.00251330,1.99000000,0.00500146,2020-10-11 13:57:41.748,True,True
91528293,0.00251320,0.07000000,0.00017592,2020-10-11 13:57:42.972,True,True
91528294,0.00251360,0.04000000,0.00010054,2020-10-11 13:57:56.272,False,True
91528295,0.00251350,3.96000000,0.00995346,2020-10-11 13:58:01.660,False,True
91528296,0.00251330,0.07000000,0.00017593,2020-10-11 13:58:08.696,True,True
91528297,0.00251330,0.19000000,0.00047752,2020-10-11 13:58:11.549,True,True
91528298,0.00251380,2.00000000,0.00502760,2020-10-11 13:58:11.975,False,True
91528299,0.00251390,1.63000000,0.00409765,2020-10-11 13:58:11.975,False,True
91528300,0.00251430,1.95000000,0.00490288,2020-10-11 13:58:14.018,False,True
91528301,0.00251390,0.32000000,0.00080444,2020-10-11 13:58:31.934,False,True
91528302,0.00251380,1.77000000,0.00444942,2020-10-11 13:58:32.334,True,True
91528303,0.00251390,1.68000000,0.00422335,2020-10-11 13:58:34.808,False,True
91528304,0.00251390,0.14000000,0.00035194,2020-10-11 13:58:34.808,False,True
91528305,0.00251390,2.04000000,0.00512835,2020-10-11 13:58:36.942,True,True
91528306,0.00251390,0.88000000,0.00221223,2020-10-11 13:58:36.942,True,True
91528307,0.00251370,0.36000000,0.00090493,2020-10-11 13:58:38.840,True,True
91528308,0.00251440,1.97000000,0.00495336,2020-10-11 13:58:41.082,False,True
91528309,0.00251450,4.28000000,0.01076206,2020-10-11 13:58:41.082,False,True
91528310,0.00251460,1.07000000,0.00269062,2020-10-11 13:58:41.082,False,True
91528311,0.00251460,4.28000000,0.01076248,2020-10-11 13:58:41.082,False,True
91528312,0.00251460,1.07000000,0.00269062,2020-10-11 13:58:41.082,False,True
91528313,0.00251460,2.01000000,0.00505434,2020-10-11 13:58:41.113,True,True
91528314,0.00251460,2.31000000,0.00580872,2020-10-11 13:58:42.330,True,True
91528315,0.00251460,1.89000000,0.00475259,2020-10-11 13:58:47.331,True,True
91528316,0.00251470,0.05000000,0.00012573,2020-10-11 13:58:49.896,False,True
91528317,0.00251470,1.97000000,0.00495395,2020-10-11 13:58:49.896,False,True
91528318,0.00251490,1.00000000,0.00251490,2020-10-11 13:58:53.054,False,True
91528319,0.00251490,1.74000000,0.00437592,2020-10-11 13:58:53.054,False,True
91528320,0.00251490,1.98000000,0.00497950,2020-10-11 13:58:53.054,False,True
91528321,0.00251500,1.58000000,0.00397370,2020-10-11 13:58:53.054,False,True
91528322,0.00251500,11.03000000,0.02774045,2020-10-11 13:58:53.054,False,True
91528323,0.00251460,12.02000000,0.03022549,2020-10-11 13:58:54.287,True,True
91528324,0.00251460,4.04000000,0.01015898,2020-10-11 13:58:55.331,True,True
91528325,0.00251500,88.97000000,0.22375955,2020-10-11 13:58:59.040,False,True
91528326,0.00251500,30.09000000,0.07567635,2020-10-11 13:58:59.068,True,True
91528327,0.00251500,2.08000000,0.00523120,2020-10-11 13:59:00.309,True,True
91528328,0.00251500,0.64000000,0.00160960,2020-10-11 13:59:02.005,True,True
91528329,0.00251500,1.93000000,0.00485395,2020-10-11 13:59:02.337,True,True
91528330,0.00251500,55.00000000,0.13832500,2020-10-11 13:59:04.235,True,True
91528331,0.00251510,11.66000000,0.02932606,2020-10-11 13:59:05.232,False,True
91528332,0.00251500,1.48000000,0.00372220,2020-10-11 13:59:07.339,True,True
91528333,0.00251500,97.81000000,0.24599215,2020-10-11 13:59:07.421,True,True
91528334,0.00251470,10.00000000,0.02514700,2020-10-11 13:59:10.985,False,True
91528335,0.00251470,1.88000000,0.00472763,2020-10-11 13:59:10.985,False,True
91528336,0.00251480,1.07000000,0.00269083,2020-10-11 13:59:10.985,False,True
91528337,0.00251480,4.28000000,0.01076334,2020-10-11 13:59:10.985,False,True
91528338,0.00251480,20.33000000,0.05112588,2020-10-11 13:59:10.985,False,True
91528339,0.00251480,14.98000000,0.03767170,2020-10-11 13:59:10.985,False,True
91528340,0.00251480,3.82000000,0.00960653,2020-10-11 13:59:10.985,False,True
91528341,0.00251500,79.57000000,0.20011855,2020-10-11 13:59:10.985,False,True
91528342,0.00251510,54.34000000,0.13667053,2020-10-11 13:59:10.985,False,True
91528343,0.00251510,6.65000000,0.01672541,2020-10-11 13:59:11.007,True,True
91528344,0.00251510,7.56000000,0.01901415,2020-10-11 13:59:11.433,True,True
91528345,0.00251510,0.89000000,0.00223843,2020-10-11 13:59:11.727,True,True
91528346,0.00251510,2.46000000,0.00618714,2020-10-11 13:59:12.333,True,True
91528347,0.00251510,0.18000000,0.00045271,2020-10-11 13:59:13.083,True,True
91528348,0.00251510,7.56000000,0.01901415,2020-10-11 13:59:14.061,True,True
91528349,0.00251520,0.05000000,0.00012576,2020-10-11 13:59:15.776,False,True
91528350,0.00251520,2.88000000,0.00724377,2020-10-11 13:59:16.467,False,True
91528351,0.00251510,2.49000000,0.00626259,2020-10-11 13:59:17.335,True,True
91528352,0.00251510,10.84000000,0.02726368,2020-10-11 13:59:20.410,True,True
91528353,0.00251510,49.10000000,0.12349141,2020-10-11 13:59:20.423,True,True
91528354,0.00251500,3.69000000,0.00928035,2020-10-11 13:59:20.475,True,True
91528355,0.00251500,2.08000000,0.00523120,2020-10-11 13:59:20.483,True,True
91528356,0.00251460,1.00000000,0.00251460,2020-10-11 13:59:21.975,True,True
91528357,0.00251450,0.25000000,0.00062862,2020-10-11 13:59:22.079,True,True
91528358,0.00251450,0.50000000,0.00125725,2020-10-11 13:59:22.186,True,True
91528359,0.00251440,0.25000000,0.00062860,2020-10-11 13:59:22.289,True,True
91528360,0.00251430,0.50000000,0.00125715,2020-10-11 13:59:22.289,True,True
91528361,0.00251420,1.74000000,0.00437470,2020-10-11 13:59:22.289,True,True
91528362,0.00251460,1.58000000,0.00397306,2020-10-11 13:59:29.966,False,True
91528363,0.00251460,1.86000000,0.00467715,2020-10-11 13:59:29.966,False,True
91528364,0.00251470,1.51000000,0.00379719,2020-10-11 13:59:29.966,False,True
91528365,0.00251470,3.98000000,0.01000850,2020-10-11 13:59:34.454,True,True
91528366,0.00251490,0.10000000,0.00025149,2020-10-11 13:59:39.396,True,True
